"order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_x,name,city,membership,restaurant_name_y,cuisine,rating"
"7289,,356,28-01-2023,1011.16,Hotel Foods Multicuisine,,,,Restaurant_356,Indian,4.2"
"7290,,116,14-03-2023,1111.32,Grand Cafe Punjabi,,,,Restaurant_116,Chinese,4.2"
"7291,,466,12-04-2023,508.92,Sai Cafe South Indian,,,,Restaurant_466,Italian,4.9"
"7292,,344,08-05-2023,680.68,Annapurna Kitchen North Indian,,,,Restaurant_344,Indian,4.8"
"7293,,258,25-05-2023,541.07,Spice Curry House Chinese,,,,Restaurant_258,Indian,3.0"
"7294,,494,03-03-2023,1016.47,Hotel Restaurant North Indian,,,,Restaurant_494,Mexican,4.3"
"7295,,91,09-01-2023,175.55,Annapurna Mess Non-Veg,,,,Restaurant_91,Italian,4.8"
"7296,,144,03-06-2023,543.29,Darbar Biryani Andhra,,,,Restaurant_144,Chinese,4.5"
"7297,,346,07-09-2023,1480.11,Amma Dhaba Non-Veg,,,,Restaurant_346,Indian,4.5"
"7298,,347,30-06-2023,449.42,Amma Delights Chinese,,,,Restaurant_347,Chinese,4.8"
"7299,,445,14-04-2023,1028.94,Udupi Restaurant Pure Veg,,,,Restaurant_445,Indian,4.3"
"7300,,97,24-05-2023,1116.64,Annapurna Delights Andhra,,,,Restaurant_97,Mexican,3.7"
"7301,,49,01-04-2023,374.97,Amma Curry House Punjabi,,,,Restaurant_49,Italian,4.0"
"7302,,288,20-04-2023,780.95,Swagath Restaurant North Indian,,,,Restaurant_288,Mexican,4.4"
"7303,,494,05-09-2023,589.98,Hotel Restaurant North Indian,,,,Restaurant_494,Mexican,4.3"
"7304,,362,22-04-2023,1428.03,Grand Mess Multicuisine,,,,Restaurant_362,Indian,4.1"
"7305,,497,02-04-2023,160.06,Hotel Delights South Indian,,,,Restaurant_497,Mexican,4.4"
"7306,,484,03-02-2023,1018.92,Taste of Biryani Punjabi,,,,Restaurant_484,Mexican,4.2"
"7307,,287,02-02-2023,970.46,Amma Cafe South Indian,,,,Restaurant_287,Chinese,4.7"
"7308,,6,30-11-2023,520.9,Ruchi Restaurant South Indian,,,,Restaurant_6,Chinese,4.8"
"7309,,262,16-03-2023,1457.63,Hotel Cafe Punjabi,,,,Restaurant_262,Chinese,4.9"
"7310,,479,22-10-2023,457.91,Grand Mess Andhra,,,,Restaurant_479,Indian,3.8"
"7311,,189,24-12-2023,475.63,Hotel Curry House Non-Veg,,,,Restaurant_189,Indian,4.8"
"7312,,78,05-08-2023,978.93,Sri Kitchen Chinese,,,,Restaurant_78,Indian,3.5"
"7313,,161,15-04-2023,568.58,Annapurna Biryani South Indian,,,,Restaurant_161,Mexican,3.8"
"7314,,215,21-02-2023,1392.16,Spice Biryani Punjabi,,,,Restaurant_215,Mexican,4.4"
"7315,,69,11-08-2023,892.93,Classic Tiffins Punjabi,,,,Restaurant_69,Chinese,4.9"
"7316,,62,21-12-2023,712.89,Spice Delights Andhra,,,,Restaurant_62,Indian,3.1"
"7317,,257,07-03-2023,773.94,Sri Kitchen Family Restaurant,,,,Restaurant_257,Italian,3.4"
"7318,,289,20-10-2023,629.41,Sri Biryani Punjabi,,,,Restaurant_289,Italian,4.8"
"7319,,190,24-03-2023,1324.01,Amma Restaurant Pure Veg,,,,Restaurant_190,Chinese,3.1"
"7320,,29,25-09-2023,779.04,Spice Kitchen Pure Veg,,,,Restaurant_29,Italian,3.0"
"7321,,195,24-02-2023,571.7,Taste of Delights Multicuisine,,,,Restaurant_195,Indian,3.4"
"7322,,316,29-12-2023,265.01,Darbar Tiffins Andhra,,,,Restaurant_316,Chinese,4.8"
"7323,,429,01-05-2023,178.45,Annapurna Biryani Pure Veg,,,,Restaurant_429,Chinese,4.3"
"7324,,195,04-02-2023,1493.47,Taste of Delights Multicuisine,,,,Restaurant_195,Indian,3.4"
"7325,,243,11-11-2023,1110.62,Grand Tiffins South Indian,,,,Restaurant_243,Chinese,4.8"
"7326,,199,19-07-2023,1026.0,Sri Eatery Chinese,,,,Restaurant_199,Italian,3.4"
"7327,,48,06-12-2023,507.88,Royal Tiffins North Indian,,,,Restaurant_48,Mexican,3.8"
"7328,,441,23-05-2023,179.55,Darbar Curry House Family Restaurant,,,,Restaurant_441,Indian,3.4"
"7329,,22,26-07-2023,637.93,Sri Biryani Non-Veg,,,,Restaurant_22,Chinese,5.0"
"7330,,249,07-10-2023,843.29,Royal Kitchen North Indian,,,,Restaurant_249,Italian,4.7"
"7331,,67,23-11-2023,649.34,Swagath Tiffins Andhra,,,,Restaurant_67,Mexican,4.1"
"7332,,341,04-03-2023,328.82,Amma Biryani Family Restaurant,,,,Restaurant_341,Chinese,3.2"
"7333,,355,21-12-2023,515.76,Swagath Restaurant Chinese,,,,Restaurant_355,Indian,4.2"
"7334,,332,13-06-2023,427.94,Classic Delights Family Restaurant,,,,Restaurant_332,Chinese,4.8"
"7335,,494,11-11-2023,1217.88,Hotel Restaurant North Indian,,,,Restaurant_494,Mexican,4.3"
"7336,,340,13-09-2023,245.77,Ruchi Tiffins Punjabi,,,,Restaurant_340,Chinese,4.9"
"7337,,34,14-03-2023,1119.57,Ruchi Dhaba Multicuisine,,,,Restaurant_34,Chinese,4.3"
"7338,,444,26-03-2023,112.07,Classic Cafe Family Restaurant,,,,Restaurant_444,Chinese,4.7"
"7339,,462,05-06-2023,675.07,Grand Curry House Family Restaurant,,,,Restaurant_462,Italian,3.1"
"7340,,74,06-03-2023,555.39,Spice Dhaba Non-Veg,,,,Restaurant_74,Chinese,4.3"
"7341,,6,07-02-2023,565.74,Ruchi Restaurant South Indian,,,,Restaurant_6,Chinese,4.8"
"7342,,429,01-01-2023,608.82,Annapurna Biryani Pure Veg,,,,Restaurant_429,Chinese,4.3"
"7343,,473,30-06-2023,728.98,Sri Restaurant Andhra,,,,Restaurant_473,Italian,4.5"
"7344,,39,31-10-2023,465.35,Ruchi Delights South Indian,,,,Restaurant_39,Indian,4.8"
"7345,,112,09-08-2023,885.56,Grand Cafe Punjabi,,,,Restaurant_112,Chinese,3.2"
"7346,,47,14-06-2023,237.94,Ruchi Cafe Punjabi,,,,Restaurant_47,Indian,3.4"
"7347,,361,11-02-2023,1074.8,Royal Dhaba Punjabi,,,,Restaurant_361,Indian,4.5"
"7348,,309,02-01-2023,977.92,Ruchi Curry House Multicuisine,,,,Restaurant_309,Indian,4.5"
"7349,,300,26-05-2023,1280.83,Ruchi Mess Punjabi,,,,Restaurant_300,Italian,4.1"
"7350,,224,04-04-2023,1122.16,Darbar Kitchen Non-Veg,,,,Restaurant_224,Chinese,4.8"
"7351,,27,21-01-2023,926.78,Darbar Dhaba Pure Veg,,,,Restaurant_27,Italian,4.4"
"7352,,45,23-02-2023,1431.55,Annapurna Restaurant Punjabi,,,,Restaurant_45,Mexican,3.0"
"7353,,322,26-01-2023,547.61,Sri Cafe Non-Veg,,,,Restaurant_322,Italian,4.3"
"7354,,23,03-09-2023,1305.45,Amma Mess Punjabi,,,,Restaurant_23,Chinese,3.8"
"7355,,165,08-02-2023,1210.98,Udupi Kitchen Chinese,,,,Restaurant_165,Mexican,4.3"
"7356,,218,28-10-2023,1347.38,Sai Foods Pure Veg,,,,Restaurant_218,Indian,4.1"
"7357,,56,13-05-2023,1063.22,Sri Delights Pure Veg,,,,Restaurant_56,Italian,3.2"
"7358,,287,18-02-2023,1376.61,Amma Cafe South Indian,,,,Restaurant_287,Chinese,4.7"
"7359,,20,06-11-2023,823.28,Hotel Cafe Punjabi,,,,Restaurant_20,Indian,3.7"
"7360,,317,02-05-2023,572.94,Darbar Cafe Pure Veg,,,,Restaurant_317,Mexican,3.5"
"7361,,61,15-11-2023,841.96,Hotel Curry House North Indian,,,,Restaurant_61,Italian,4.4"
"7362,,475,01-12-2023,547.28,Ruchi Kitchen Punjabi,,,,Restaurant_475,Italian,4.9"
"7363,,421,13-02-2023,457.28,Ruchi Foods Chinese,,,,Restaurant_421,Indian,3.0"
"7364,,324,29-11-2023,399.02,Grand Delights Multicuisine,,,,Restaurant_324,Mexican,4.5"
"7365,,52,24-07-2023,600.85,Udupi Curry House South Indian,,,,Restaurant_52,Mexican,4.9"
"7366,,434,04-11-2023,1397.3,Amma Kitchen Punjabi,,,,Restaurant_434,Italian,4.7"
"7367,,410,13-12-2023,1293.85,Darbar Mess Pure Veg,,,,Restaurant_410,Italian,3.6"
"7368,,328,24-05-2023,1248.71,Ruchi Curry House Andhra,,,,Restaurant_328,Mexican,4.6"
"7369,,340,30-10-2023,598.26,Ruchi Tiffins Punjabi,,,,Restaurant_340,Chinese,4.9"
"7370,,481,13-06-2023,990.93,Sai Restaurant Non-Veg,,,,Restaurant_481,Indian,4.2"
"7371,,341,07-08-2023,559.21,Amma Biryani Family Restaurant,,,,Restaurant_341,Chinese,3.2"
"7372,,5,03-04-2023,914.95,Udupi Foods South Indian,,,,Restaurant_5,Chinese,4.8"
"7373,,5,22-11-2023,1033.32,Udupi Foods South Indian,,,,Restaurant_5,Chinese,4.8"
"7374,,256,04-05-2023,1464.14,Sri Curry House Andhra,,,,Restaurant_256,Italian,3.1"
"7375,,400,24-12-2023,989.43,Ruchi Tiffins Non-Veg,,,,Restaurant_400,Mexican,3.4"
"7376,,86,21-05-2023,582.17,Sri Curry House Chinese,,,,Restaurant_86,Indian,4.2"
"7377,,183,14-05-2023,1406.35,Taste of Biryani Non-Veg,,,,Restaurant_183,Chinese,3.7"
"7378,,415,01-06-2023,1320.38,Ruchi Dhaba Pure Veg,,,,Restaurant_415,Indian,3.2"
"7379,,267,13-10-2023,844.73,Darbar Cafe Punjabi,,,,Restaurant_267,Chinese,4.2"
"7380,,333,03-07-2023,804.88,Amma Mess Multicuisine,,,,Restaurant_333,Chinese,3.1"
"7381,,334,06-01-2023,862.33,Darbar Tiffins Family Restaurant,,,,Restaurant_334,Indian,4.0"
"7382,,253,04-10-2023,1467.39,New Restaurant North Indian,,,,Restaurant_253,Italian,4.6"
"7383,,281,15-08-2023,1463.5,Swagath Cafe Non-Veg,,,,Restaurant_281,Italian,3.8"
"7384,,384,20-03-2023,823.63,Annapurna Biryani Andhra,,,,Restaurant_384,Mexican,4.6"
"7385,,151,26-06-2023,428.41,Annapurna Cafe Multicuisine,,,,Restaurant_151,Chinese,3.8"
"7386,,484,02-07-2023,217.23,Taste of Biryani Punjabi,,,,Restaurant_484,Mexican,4.2"
"7387,,426,23-04-2023,1013.55,Royal Foods Non-Veg,,,,Restaurant_426,Chinese,3.5"
"7388,,443,05-01-2023,809.85,Darbar Foods Andhra,,,,Restaurant_443,Mexican,3.4"
"7389,,459,06-02-2023,143.52,Sai Delights Non-Veg,,,,Restaurant_459,Italian,4.6"
"7390,,354,04-09-2023,228.15,Darbar Kitchen Chinese,,,,Restaurant_354,Indian,3.8"
"7391,,426,04-04-2023,312.45,Royal Foods Non-Veg,,,,Restaurant_426,Chinese,3.5"
"7392,,114,18-06-2023,827.53,Ruchi Mess Andhra,,,,Restaurant_114,Indian,3.9"
"7393,,206,28-11-2023,821.95,Swagath Biryani Non-Veg,,,,Restaurant_206,Mexican,3.2"
"7394,,96,01-04-2023,1048.62,Annapurna Biryani Non-Veg,,,,Restaurant_96,Mexican,4.4"
"7395,,376,24-07-2023,383.26,Amma Cafe Non-Veg,,,,Restaurant_376,Indian,3.4"
"7396,,470,18-08-2023,303.44,Darbar Foods Multicuisine,,,,Restaurant_470,Italian,3.6"
"7397,,16,11-09-2023,831.29,Sai Mess Andhra,,,,Restaurant_16,Indian,4.6"
"7398,,380,21-03-2023,1315.22,Classic Kitchen Family Restaurant,,,,Restaurant_380,Italian,4.6"
"7399,,485,24-07-2023,1188.0,Grand Dhaba Andhra,,,,Restaurant_485,Mexican,4.9"
"7400,,162,22-01-2023,1010.81,New Foods Multicuisine,,,,Restaurant_162,Italian,3.3"
"7401,,148,01-01-2023,1418.64,Swagath Restaurant North Indian,,,,Restaurant_148,Italian,3.2"
"7402,,86,17-10-2023,849.61,Sri Curry House Chinese,,,,Restaurant_86,Indian,4.2"
"7403,,377,09-02-2023,1309.14,Amma Kitchen Pure Veg,,,,Restaurant_377,Mexican,4.0"
"7404,,132,31-12-2023,689.73,Spice Tiffins Chinese,,,,Restaurant_132,Indian,3.7"
"7405,,190,28-04-2023,1106.02,Amma Restaurant Pure Veg,,,,Restaurant_190,Chinese,3.1"
"7406,,95,24-03-2023,125.52,Classic Biryani North Indian,,,,Restaurant_95,Indian,3.7"
"7407,,278,10-09-2023,637.77,Swagath Mess Non-Veg,,,,Restaurant_278,Indian,3.5"
"7408,,420,06-08-2023,1463.92,Ruchi Tiffins Chinese,,,,Restaurant_420,Italian,4.0"
"7409,,248,03-10-2023,812.02,Sri Kitchen Punjabi,,,,Restaurant_248,Italian,3.0"
"7410,,269,27-02-2023,837.42,Udupi Mess Pure Veg,,,,Restaurant_269,Indian,3.5"
"7411,,226,12-11-2023,1438.64,Darbar Curry House Andhra,,,,Restaurant_226,Indian,3.2"
"7412,,82,23-05-2023,621.73,Udupi Kitchen Pure Veg,,,,Restaurant_82,Chinese,3.3"
"7413,,11,23-06-2023,545.06,Taste of Kitchen Family Restaurant,,,,Restaurant_11,Chinese,4.9"
"7414,,367,19-06-2023,1037.79,Ruchi Restaurant Punjabi,,,,Restaurant_367,Indian,4.6"
"7415,,381,04-01-2023,928.99,New Delights North Indian,,,,Restaurant_381,Italian,4.6"
"7416,,152,03-04-2023,265.73,Hotel Curry House Punjabi,,,,Restaurant_152,Indian,4.8"
"7417,,72,05-12-2023,417.14,Sri Foods Chinese,,,,Restaurant_72,Mexican,3.4"
"7418,,175,12-10-2023,351.84,Sai Biryani Non-Veg,,,,Restaurant_175,Chinese,4.1"
"7419,,64,04-08-2023,1228.02,New Restaurant Chinese,,,,Restaurant_64,Chinese,4.5"
"7420,,263,05-08-2023,1303.54,Grand Curry House Andhra,,,,Restaurant_263,Indian,4.4"
"7421,,445,03-03-2023,1246.59,Udupi Restaurant Pure Veg,,,,Restaurant_445,Indian,4.3"
"7422,,199,01-08-2023,1120.89,Sri Eatery Chinese,,,,Restaurant_199,Italian,3.4"
"7423,,399,09-04-2023,1321.2,Swagath Cafe Multicuisine,,,,Restaurant_399,Chinese,3.2"
"7424,,406,11-07-2023,1179.92,Spice Foods Non-Veg,,,,Restaurant_406,Chinese,4.5"
"7425,,175,22-05-2023,1008.59,Sai Biryani Non-Veg,,,,Restaurant_175,Chinese,4.1"
"7426,,293,27-06-2023,1181.91,Royal Eatery South Indian,,,,Restaurant_293,Italian,3.0"
"7427,,354,04-09-2023,1305.65,Darbar Kitchen Chinese,,,,Restaurant_354,Indian,3.8"
"7428,,243,03-09-2023,1252.46,Grand Tiffins South Indian,,,,Restaurant_243,Chinese,4.8"
"7429,,485,31-07-2023,840.75,Grand Dhaba Andhra,,,,Restaurant_485,Mexican,4.9"
"7430,,495,12-09-2023,294.79,Ruchi Curry House North Indian,,,,Restaurant_495,Italian,4.5"
"7431,,69,04-10-2023,749.62,Classic Tiffins Punjabi,,,,Restaurant_69,Chinese,4.9"
"7432,,280,28-09-2023,526.03,Taste of Dhaba Andhra,,,,Restaurant_280,Chinese,3.7"
"7433,,369,27-03-2023,914.51,Amma Foods Chinese,,,,Restaurant_369,Italian,3.0"
"7434,,303,22-01-2023,539.24,Swagath Foods Andhra,,,,Restaurant_303,Mexican,3.2"
"7435,,431,14-12-2023,100.86,Udupi Tiffins Punjabi,,,,Restaurant_431,Mexican,4.6"
"7436,,258,19-08-2023,1330.21,Spice Curry House Chinese,,,,Restaurant_258,Indian,3.0"
"7437,,188,24-06-2023,865.48,Swagath Mess Multicuisine,,,,Restaurant_188,Chinese,4.6"
"7438,,372,07-10-2023,1491.83,Annapurna Foods North Indian,,,,Restaurant_372,Italian,4.4"
"7439,,372,30-08-2023,1419.81,Annapurna Foods North Indian,,,,Restaurant_372,Italian,4.4"
"7440,,150,25-02-2023,1230.57,Sri Cafe Non-Veg,,,,Restaurant_150,Indian,4.2"
"7441,,233,25-06-2023,1225.23,Grand Cafe Family Restaurant,,,,Restaurant_233,Italian,4.5"
"7442,,459,07-11-2023,267.52,Sai Delights Non-Veg,,,,Restaurant_459,Italian,4.6"
"7443,,85,18-09-2023,153.9,Royal Kitchen South Indian,,,,Restaurant_85,Mexican,4.4"
"7444,,17,25-07-2023,892.37,Udupi Delights Non-Veg,,,,Restaurant_17,Indian,4.6"
"7445,,59,26-04-2023,262.53,Sai Biryani Non-Veg,,,,Restaurant_59,Chinese,4.6"
"7446,,172,20-06-2023,1080.02,Darbar Eatery Family Restaurant,,,,Restaurant_172,Italian,3.9"
"7447,,485,03-12-2023,818.45,Grand Dhaba Andhra,,,,Restaurant_485,Mexican,4.9"
"7448,,160,15-03-2023,197.1,Hotel Tiffins Pure Veg,,,,Restaurant_160,Chinese,4.2"
"7449,,484,25-02-2023,1273.49,Taste of Biryani Punjabi,,,,Restaurant_484,Mexican,4.2"
"7450,,237,13-09-2023,225.6,Grand Restaurant South Indian,,,,Restaurant_237,Italian,4.5"
"7451,,356,30-04-2023,1272.3,Hotel Foods Multicuisine,,,,Restaurant_356,Indian,4.2"
"7452,,86,10-12-2023,806.12,Sri Curry House Chinese,,,,Restaurant_86,Indian,4.2"
"7453,,412,28-09-2023,1170.9,Darbar Cafe Pure Veg,,,,Restaurant_412,Mexican,4.0"
"7454,,369,24-10-2023,930.42,Amma Foods Chinese,,,,Restaurant_369,Italian,3.0"
"7455,,330,08-12-2023,1474.19,Udupi Eatery Multicuisine,,,,Restaurant_330,Italian,3.9"
"7456,,428,01-07-2023,1123.93,Annapurna Foods Punjabi,,,,Restaurant_428,Mexican,4.8"
"7457,,233,14-05-2023,867.74,Grand Cafe Family Restaurant,,,,Restaurant_233,Italian,4.5"
"7458,,377,29-12-2023,1141.81,Amma Kitchen Pure Veg,,,,Restaurant_377,Mexican,4.0"
"7459,,408,05-02-2023,293.28,Darbar Eatery Family Restaurant,,,,Restaurant_408,Mexican,3.0"
"7460,,204,31-07-2023,597.68,Udupi Dhaba Non-Veg,,,,Restaurant_204,Mexican,4.7"
"7461,,3,06-07-2023,473.44,Darbar Eatery Andhra,,,,Restaurant_3,Mexican,4.3"
"7462,,89,29-07-2023,1325.34,Amma Eatery Punjabi,,,,Restaurant_89,Indian,4.3"
"7463,,257,20-03-2023,152.95,Sri Kitchen Family Restaurant,,,,Restaurant_257,Italian,3.4"
"7464,,411,29-12-2023,1412.81,Swagath Delights Family Restaurant,,,,Restaurant_411,Indian,4.3"
"7465,,253,12-10-2023,1424.78,New Restaurant North Indian,,,,Restaurant_253,Italian,4.6"
"7466,,251,21-02-2023,563.53,Grand Curry House Andhra,,,,Restaurant_251,Chinese,3.9"
"7467,,245,25-11-2023,1202.78,Classic Biryani North Indian,,,,Restaurant_245,Mexican,3.5"
"7468,,1,27-02-2023,1405.79,Royal Kitchen Family Restaurant,,,,Restaurant_1,Chinese,4.8"
"7469,,231,15-11-2023,514.93,New Dhaba Punjabi,,,,Restaurant_231,Indian,4.1"
"7470,,341,08-02-2023,1144.67,Amma Biryani Family Restaurant,,,,Restaurant_341,Chinese,3.2"
"7471,,485,08-09-2023,1442.22,Grand Dhaba Andhra,,,,Restaurant_485,Mexican,4.9"
"7472,,339,14-03-2023,165.38,Annapurna Eatery South Indian,,,,Restaurant_339,Indian,3.1"
"7473,,65,19-04-2023,434.83,Grand Eatery Non-Veg,,,,Restaurant_65,Mexican,3.2"
"7474,,367,31-03-2023,440.06,Ruchi Restaurant Punjabi,,,,Restaurant_367,Indian,4.6"
"7475,,153,12-09-2023,1338.87,Annapurna Mess Andhra,,,,Restaurant_153,Italian,4.7"
"7476,,378,02-05-2023,1320.93,New Mess North Indian,,,,Restaurant_378,Italian,4.4"
"7477,,119,14-02-2023,608.62,Spice Restaurant Non-Veg,,,,Restaurant_119,Chinese,3.7"
"7478,,429,05-06-2023,1465.84,Annapurna Biryani Pure Veg,,,,Restaurant_429,Chinese,4.3"
"7479,,464,30-07-2023,283.13,Ruchi Cafe Multicuisine,,,,Restaurant_464,Italian,3.3"
"7480,,358,14-12-2023,1417.9,Udupi Cafe North Indian,,,,Restaurant_358,Indian,5.0"
"7481,,474,19-02-2023,1294.59,Annapurna Tiffins Pure Veg,,,,Restaurant_474,Mexican,3.5"
"7482,,412,14-10-2023,598.46,Darbar Cafe Pure Veg,,,,Restaurant_412,Mexican,4.0"
"7483,,421,11-09-2023,674.18,Ruchi Foods Chinese,,,,Restaurant_421,Indian,3.0"
"7484,,115,16-11-2023,781.19,Annapurna Eatery Non-Veg,,,,Restaurant_115,Chinese,3.3"
"7485,,394,06-05-2023,408.83,Grand Tiffins South Indian,,,,Restaurant_394,Mexican,3.5"
"7486,,105,02-07-2023,684.9,Amma Curry House South Indian,,,,Restaurant_105,Mexican,4.2"
"7487,,71,26-02-2023,688.22,New Dhaba Non-Veg,,,,Restaurant_71,Indian,3.7"
"7488,,175,03-08-2023,366.7,Sai Biryani Non-Veg,,,,Restaurant_175,Chinese,4.1"
"7489,,441,19-01-2023,559.54,Darbar Curry House Family Restaurant,,,,Restaurant_441,Indian,3.4"
"7490,,171,17-10-2023,339.57,Ruchi Mess Non-Veg,,,,Restaurant_171,Mexican,3.6"
"7491,,106,25-02-2023,553.33,Spice Foods Non-Veg,,,,Restaurant_106,Indian,4.8"
"7492,,319,29-07-2023,404.36,Darbar Eatery Family Restaurant,,,,Restaurant_319,Indian,3.1"
"7493,,267,09-02-2023,1026.31,Darbar Cafe Punjabi,,,,Restaurant_267,Chinese,4.2"
"7494,,75,30-06-2023,1415.02,New Cafe South Indian,,,,Restaurant_75,Chinese,4.2"
"7495,,492,13-11-2023,1182.1,Swagath Kitchen North Indian,,,,Restaurant_492,Italian,4.0"
"7496,,344,05-10-2023,1424.54,Annapurna Kitchen North Indian,,,,Restaurant_344,Indian,4.8"
"7497,,90,08-07-2023,551.59,Classic Biryani Pure Veg,,,,Restaurant_90,Italian,4.8"
"7498,,293,18-09-2023,222.13,Royal Eatery South Indian,,,,Restaurant_293,Italian,3.0"
"7499,,91,06-01-2023,438.39,Annapurna Mess Non-Veg,,,,Restaurant_91,Italian,4.8"
"7500,,202,24-12-2023,1374.87,Swagath Foods Chinese,,,,Restaurant_202,Indian,4.7"
"7501,,326,21-10-2023,1407.0,Classic Mess Punjabi,,,,Restaurant_326,Italian,4.8"
"7502,,200,08-02-2023,271.95,Annapurna Restaurant Pure Veg,,,,Restaurant_200,Chinese,3.9"
"7503,,65,27-11-2023,1368.67,Grand Eatery Non-Veg,,,,Restaurant_65,Mexican,3.2"
"7504,,336,22-02-2023,299.58,Sai Foods Andhra,,,,Restaurant_336,Mexican,4.9"
"7505,,299,13-10-2023,1206.53,Taste of Kitchen North Indian,,,,Restaurant_299,Mexican,3.2"
"7506,,376,06-06-2023,404.3,Amma Cafe Non-Veg,,,,Restaurant_376,Indian,3.4"
"7507,,476,10-02-2023,287.86,Royal Curry House Multicuisine,,,,Restaurant_476,Mexican,3.4"
"7508,,131,08-01-2023,1000.79,Hotel Restaurant Non-Veg,,,,Restaurant_131,Italian,3.4"
"7509,,258,12-04-2023,373.51,Spice Curry House Chinese,,,,Restaurant_258,Indian,3.0"
"7510,,334,24-03-2023,363.26,Darbar Tiffins Family Restaurant,,,,Restaurant_334,Indian,4.0"
"7511,,269,14-07-2023,326.55,Udupi Mess Pure Veg,,,,Restaurant_269,Indian,3.5"
"7512,,409,12-12-2023,275.74,Royal Kitchen Chinese,,,,Restaurant_409,Mexican,3.5"
"7513,,30,15-04-2023,1494.01,Spice Tiffins Non-Veg,,,,Restaurant_30,Mexican,4.6"
"7514,,65,20-01-2023,933.03,Grand Eatery Non-Veg,,,,Restaurant_65,Mexican,3.2"
"7515,,338,25-08-2023,386.36,Grand Kitchen Non-Veg,,,,Restaurant_338,Mexican,4.5"
"7516,,261,15-01-2023,299.53,Spice Mess Non-Veg,,,,Restaurant_261,Italian,3.5"
"7517,,414,30-10-2023,728.63,Darbar Delights South Indian,,,,Restaurant_414,Chinese,4.7"
"7518,,494,15-02-2023,1087.04,Hotel Restaurant North Indian,,,,Restaurant_494,Mexican,4.3"
"7519,,409,25-07-2023,1039.78,Royal Kitchen Chinese,,,,Restaurant_409,Mexican,3.5"
"7520,,120,04-09-2023,724.42,Classic Biryani Multicuisine,,,,Restaurant_120,Italian,3.2"
"7521,,44,12-09-2023,1178.63,Classic Dhaba Pure Veg,,,,Restaurant_44,Indian,3.9"
"7522,,417,30-09-2023,208.72,Hotel Biryani North Indian,,,,Restaurant_417,Mexican,3.0"
"7523,,160,24-04-2023,1335.04,Hotel Tiffins Pure Veg,,,,Restaurant_160,Chinese,4.2"
"7524,,499,13-07-2023,881.04,Annapurna Tiffins South Indian,,,,Restaurant_499,Mexican,4.9"
"7525,,73,22-07-2023,792.69,Spice Mess Andhra,,,,Restaurant_73,Mexican,3.1"
"7526,,102,21-10-2023,193.7,Darbar Foods Andhra,,,,Restaurant_102,Italian,4.9"
"7527,,159,04-10-2023,344.7,Darbar Dhaba Punjabi,,,,Restaurant_159,Mexican,4.9"
"7528,,292,06-10-2023,1103.24,Amma Cafe North Indian,,,,Restaurant_292,Mexican,4.0"
"7529,,126,29-04-2023,1213.7,Spice Tiffins North Indian,,,,Restaurant_126,Italian,4.5"
"7530,,10,14-12-2023,194.98,Darbar Restaurant Andhra,,,,Restaurant_10,Chinese,3.4"
"7531,,341,01-09-2023,232.78,Amma Biryani Family Restaurant,,,,Restaurant_341,Chinese,3.2"
"7532,,202,10-02-2023,946.89,Swagath Foods Chinese,,,,Restaurant_202,Indian,4.7"
"7533,,72,23-10-2023,970.42,Sri Foods Chinese,,,,Restaurant_72,Mexican,3.4"
"7534,,500,02-11-2023,322.55,Grand Eatery Family Restaurant,,,,Restaurant_500,Chinese,3.2"
"7535,,71,22-10-2023,1250.06,New Dhaba Non-Veg,,,,Restaurant_71,Indian,3.7"
"7536,,51,23-10-2023,685.15,Sri Eatery South Indian,,,,Restaurant_51,Italian,3.0"
"7537,,249,19-01-2023,1103.22,Royal Kitchen North Indian,,,,Restaurant_249,Italian,4.7"
"7538,,351,26-08-2023,678.49,Spice Dhaba Non-Veg,,,,Restaurant_351,Mexican,4.2"
"7539,,365,22-03-2023,1000.66,Udupi Kitchen Multicuisine,,,,Restaurant_365,Italian,3.6"
"7540,,293,16-03-2023,835.74,Royal Eatery South Indian,,,,Restaurant_293,Italian,3.0"
"7541,,414,17-06-2023,1063.67,Darbar Delights South Indian,,,,Restaurant_414,Chinese,4.7"
"7542,,325,16-08-2023,982.19,Sri Cafe North Indian,,,,Restaurant_325,Italian,4.5"
"7543,,49,15-07-2023,415.9,Amma Curry House Punjabi,,,,Restaurant_49,Italian,4.0"
"7544,,373,30-08-2023,1297.86,Sai Delights Chinese,,,,Restaurant_373,Indian,3.6"
"7545,,394,30-07-2023,1018.51,Grand Tiffins South Indian,,,,Restaurant_394,Mexican,3.5"
"7546,,496,11-12-2023,941.52,Swagath Eatery Multicuisine,,,,Restaurant_496,Indian,3.1"
"7547,,184,26-11-2023,358.23,Annapurna Tiffins Punjabi,,,,Restaurant_184,Mexican,3.5"
"7548,,424,28-03-2023,1356.19,Sai Cafe Family Restaurant,,,,Restaurant_424,Indian,4.7"
"7549,,373,23-12-2023,496.49,Sai Delights Chinese,,,,Restaurant_373,Indian,3.6"
"7550,,168,03-03-2023,225.39,Ruchi Foods Family Restaurant,,,,Restaurant_168,Indian,3.7"
"7551,,11,22-03-2023,847.5,Taste of Kitchen Family Restaurant,,,,Restaurant_11,Chinese,4.9"
"7552,,409,06-01-2023,494.4,Royal Kitchen Chinese,,,,Restaurant_409,Mexican,3.5"
